Package type;Shape;Size;Opening;;Quality;Q-S-V;;Length;Width;Paperboard;Paperboard info;LDPE;LLDPE;PA6;PP;EVOH;LK-film;LK25-film;R2-film;K40-film;EVOH-film 3141;EVOH-film 3143;OPP-film;PET-film;Al thickness;;Top Eifel weight;Top others weight;Top Orion;Cap HDPE;DIMC LDPE;Opening HDPE;Opening LDPE;Opening PP;Pulltab area;Sales 2011;;Area;Paperboard weight;LDPE weight;LLDPE weight;PA6;PP;EVOH;LK36-film weight;LK25-film;R2;K40;EVOH-film 3141 weight;EVOH-film 3143 weight;OPP-film weight;PET-film weight;Al grammage;Al weight;LS-strip weight;Pulltab weight;;Package Weight;Top Weight;Package+Top Weight;CapWeight;Opening weight;Total Weight;GWP Raw mtrl sleeve;GWP Raw mtrl top/cap/opening;GWP Raw mtrl;GWP converting sleeve;GWP converting top/cap/opening;GWP transport;GWP converting & transport;GWP total;;Sleeve Weight;Top Weight;Sleeve+Top Weight;Cap Weight;Opening Weight;Total Weight;GWP Raw mtrl sleeve;GWP Raw mtrl top/cap/opening;GWP Raw mtrl;GWP converting & transport;GWP total;Updated;SystemImage;ShapeImage;VolumeImage;OpeningImage;LastImage
Tetra Rex;Base;237 ml/0.5 US pint;Easy Opening;;TR/m F BX-H;8220-550-15;;149;295;313;1400 Bleached 360 mN;41;;;;;;;;;;;;;;;;;;;;;;;;60,6;;0,044;13,8;1,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;15,56;0;15,56007;0;0;15,56;13,2;0;13,2;2,5;0;0,4;2,9;16,1;;15;0;15;0;0;15;13;0;13;3;16;;TR;TR_1000_base;TR_237_base;;TR_final_easyopening_237
Tetra Rex;Base;237 ml/0.5 US pint;Easy Opening;;TR/m F BX;8200-550-15;;149;295;310;1400 Bleached 260 mN;41;;;;;;;;;;;;;;;;;;;;;;;;34,9;;0,044;13,6;1,8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;15,43;0;15,428205;0;0;15,43;13,1;0;13,1;2,5;0;0,4;2,9;16;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;237 ml/0.5 US pint;Easy Opening;;GT/m F BX;8289-550-02;;148,85;295,91;310;1400 Bleached 260 mN;41;;;;;;;;;;;;;;;;;;;;;;;;43,7;;0,044;13,7;1,81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;15,46;0;15,46021743;0;0;15,46;13,1;0;13,1;2,5;0;0,4;2,9;16;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;237 ml/0.5 US pint;Easy Opening;;GT/m F BX;8289-550-22;;148,85;295,91;310;1400 Bleached 260 mN;41;;;;;;;;;;;;;;;;;;;;;;;;26,3;;0,044;13,7;1,81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;15,46;0;15,46021743;0;0;15,46;13,1;0;13,1;2,5;0;0,4;2,9;16;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;250;Easy Opening;;TR/m O BX-H;8241-560-15;;149,3;295;313;1400 Bleached 360 mN;41;;;;;;;;;;;;;;;;;;;;;;;;44,3;;0,044;13,8;1,81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;15,59;0;15,591399;0;0;15,59;13,2;0;13,2;2,5;0;0,4;2,9;16,1;;15;0;15;0;0;15;13;0;13;3;15;;TR;TR_1000_base;TR_250_base;;TR_final_easyopening_250
Tetra Rex;Base;250;Easy Opening;;TR/m F TX;8280-560-15;;149,3;295;253;1518 Triplex 260 mN;41;;;;;;;;;;;;;;;;;;;;;;;;25,3;;0,044;11,1;1,81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;12,95;0;12,948789;0;0;12,95;11,4;0;11,4;2,5;0;0,3;2,9;14,3;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;250;Easy Opening;;TR/m F Pr DX-H;8176-560-15;;149,3;295;305;Duplex 360 mN?;41;;;;;;;;;;;;;;;;;;;;;;;;13;;0,044;13,4;1,81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;15,24;0;15,239051;0;0;15,24;12,9;0;12,9;2,5;0;0,4;2,9;15,9;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;250;Easy Opening;;TR/m FP Pr TX-H;8164-560-10;;149,3;295;264;Premium Triplex 260 mN;41;;;;;;;;;;;;;;;;;;;;;;;;11,5;;0,044;11,6;1,81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;13,43;0;13,4332675;0;0;13,43;11,8;0;11,8;2,5;0;0,4;2,9;14,6;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;250;Easy Opening;;TR/m O BX-H;8241-560-89;;149,3;295;313;1400 Bleached 360 mN;41;;;;;;;;;;;;;;;;;;;;;;;;12,1;;0,044;13,8;1,81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;15,59;0;15,591399;0;0;15,59;13,2;0;13,2;2,5;0;0,4;2,9;16,1;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;250;Easy Opening;;TR/m F DX;8276-560-15;;149,3;295;272;Duplex 260 mN;41;;;;;;;;;;;;;;;;;;;;;;;;9,6;;0,044;12;1,81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;13,79;0;13,7856155;0;0;13,79;12;0;12;2,5;0;0,4;2,9;14,9;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;300;Easy Opening;;TR/m O BX-H;8241-580-15;;164,8;295;313;1405 Bleached 360 mN;41;;;;;;;;;;;;;;;;;;;;;;;;36,4;;0,049;15,2;1,99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;17,21;0;17,210064;0;0;17,21;14,5;0;14,5;2,8;0;0,5;3,2;17,8;;17;0;17;0;0;17;15;0;15;3;18;;TR;TR_1000_base;TR_300_base;;TR_final_easyopening_300
Tetra Rex;Base;300;Easy Opening;;TR/j HPE O BX-H;8698-580-15;;164,8;295;313;1400 Bleached 360 mN;49;;;;;;;;;;;;;;;;;;;;;;;;12,4;;0,049;15,2;2,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;17,6;0;17,598992;0;0;17,6;15,4;0;15,4;2,8;0;0,5;3,2;18,7;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;375;Easy Opening;;;;;171,1;295;321;;41;;;;;;;;;;;;;;;;;;;;;;;;1;;0,05;16,2;2,07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;18,27;0;18,271769;0;0;18,27;15,4;0;15,4;2,9;0;0,5;3,4;18,7;;18;0;18;0;0;18;15;0;15;3;19;;TR;TR_1000_base;TR_375_base;;TR_final_easyopening_375
Tetra Rex;Base;473 ml/1 US pint;Easy Opening;;GT/m F BX-H;8245-680-02;;196,47;295,91;313;1400 Bleached 360 mN;41;;;;;;;;;;;;;;;;;;;;;;;;132,3;;0,058;18,2;2,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;20,58;0;20,58065295;0;0;20,58;17,4;0;17,4;3,3;0;0,6;3,9;21,3;;20;0;20;0;0;20;17;0;17;4;21;;TR;TR_1000_base;TR_473_base;TR_Easy_Opening;TR_final_easyopening_473
Tetra Rex;Base;473 ml/1 US pint;Easy Opening;;TR/m F BX-H;8220-680-15;;195;295;313;1405 Bleached 360 mN;41;;;;;;;;;;;;;;;;;;;;;;;;125,3;;0,058;18;2,36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;20,36;0;20,36385;0;0;20,36;17,2;0;17,2;3,3;0;0,6;3,8;21;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;473 ml/1 US pint;Easy Opening;;TR/j F BX;8201-680-15;;195;295;310;1400 Bleached 260 mN;49;;;;;;;;;;;;;;;;;;;;;;;;31,1;;0,058;17,8;2,82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;20,65;0;20,651475;0;0;20,65;18,1;0;18,1;3,3;0;0,6;3,8;22;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;473 ml/1 US pint;TwistCap;;TR/m F BX-H;8220-680-66;;195;295;313;1405 Bleached 360 mN;41;;;;;;;;;;;;;;;;;;;;;3,1;;;9,6;;0,058;18;2,36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;20,36;0;20,36385;0;3,1;23,46;17,2;6,5;23,8;3,3;4;0,6;7,9;31,6;;21;0;21;0;3;24;19;7;26;8;33;;TR;TR_1000_base;TR_473_base;TR_TwistCap;TR_final_TwistCap_473
Tetra Rex;Base;473 ml/1 US pint;TwistCap;;GT/Pb O BX-H PAREX;8161-680-31;;196,47;295,91;313;350 mN;51;;6;;;;;;;;;;;;;;;;;;;3,1;;;4,2;;0,058;18,2;2,97;0;0,35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;21,51;0;21,51085195;0;3,1;24,61;22,1;6,5;28,7;3,3;4;0,6;7,9;36,6;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;473 ml/1 US pint;TwistCap;;TR/Pb O BX-H PAREX;8648-680-66;;195;295;313;1405 Bleached 360 mN;51;;6;;;;;;;;;;;;;;;;;;;3,1;;;1,7;;0,058;18;2,93;0;0,35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;21,28;0;21,28425;0;3,1;24,38;21,9;6,5;28,4;3,3;4;0,6;7,9;36,3;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;473 ml/1 US pint;TwistCap;;TR/j O BX-H;8491-680-66;;195;295;313;1400 Bleached 360 mN;49;;;;;;;;;;;;;;;;;;;;;3,1;;;1,7;;0,058;18;2,82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;20,82;0;20,82405;0;3,1;23,92;18,3;6,5;24,8;3,3;4;0,6;7,9;32,7;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;473 ml/1 US pint;TwistCap Barrier;;TR/m F BX-H;8220-680-66;;195;295;313;1405 Bleached 360 mN;41;;;;;;;;;;;;;;;;;;;;;3,46;;;9,6;;0,058;18;2,36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;20,36;0;20,36385;0;3,46;23,82;17,2;7,3;24,5;3,3;4,5;0,6;8,3;32,8;;21;0;21;0;3;24;19;7;26;8;35;;TR;TR_1000_base;TR_473_base;TR_TwistCap_barrier;TR_final_TwistCap_473
Tetra Rex;Base;473 ml/1 US pint;TwistCap Barrier;;GT/Pb O BX-H PAREX;8161-680-31;;196,47;295,91;313;350 mN;51;;6;;;;;;;;;;;;;;;;;;;3,46;;;4,2;;0,058;18,2;2,97;0;0,35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;21,51;0;21,51085195;0;3,46;24,97;22,1;7,3;29,4;3,3;4,5;0,6;8,4;37,8;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;473 ml/1 US pint;TwistCap Barrier;;TR/Pb O BX-H PAREX;8648-680-66;;195;295;313;1405 Bleached 360 mN;51;;6;;;;;;;;;;;;;;;;;;;3,46;;;1,7;;0,058;18;2,93;0;0,35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;21,28;0;21,28425;0;3,46;24,74;21,9;7,3;29,2;3,3;4,5;0,6;8,3;37,5;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;473 ml/1 US pint;TwistCap Barrier;;TR/j O BX-H;8491-680-66;;195;295;313;1400 Bleached 360 mN;49;;;;;;;;;;;;;;;;;;;;;3,46;;;1,7;;0,058;18;2,82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;20,82;0;20,82405;0;3,46;24,28;18,3;7,3;25,6;3,3;4,5;0,6;8,3;33,9;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;500;Easy Opening;;TR/m F DX;8276-700-15;;196,6;295;272;1506 Duplex 260 mN;41;;;;;;;;;;;;;;;;;;;;;;;;123,4;;0,058;15,8;2,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;18,15;0;18,153061;0;0;18,15;15,8;0;15,8;3,3;0;0,5;3,8;19,6;;20;0;20;0;0;20;17;0;17;4;21;;TR;TR_1000_base;TR_500_base;TR_Easy_Opening;TR_final_easyopening_500
Tetra Rex;Base;500;Easy Opening;;TR/m O BX-H;8241-700-89;;196,6;295;313;1405 Bleached 360 mN;41;;;;;;;;;;;;;;;;;;;;;;;;107,4;;0,058;18,2;2,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;20,53;0;20,530938;0;0;20,53;17,4;0;17,4;3,3;0;0,6;3,9;21,2;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;500;Easy Opening;;TR/j O BX-H;8491-700-89;;196,6;295;313;1405 Bleached 360 mN;49;;;;;;;;;;;;;;;;;;;;;;;;96,4;;0,058;18,2;2,84;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;20,99;0;20,994914;0;0;20,99;18,4;0;18,4;3,3;0;0,6;3,9;22,3;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;500;Easy Opening;;TR/m F TX;8280-700-02;;196,6;295;253;1518 Triplex 260 mN;41;;;;;;;;;;;;;;;;;;;;;;;;43,6;;0,058;14,7;2,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;17,05;0;17,051118;0;0;17,05;15,1;0;15,1;3,3;0;0,5;3,8;18,8;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;500;Easy Opening;;TR/m O BX-H;8241-700-87;;196,6;295;313;1405 Bleached 360 mN;41;;;;;;;;;;;;;;;;;;;;;;;;37,8;;0,058;18,2;2,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;20,53;0;20,530938;0;0;20,53;17,4;0;17,4;3,3;0;0,6;3,9;21,2;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;500;Easy Opening;;TR/m F DX;8276-700-02;;196,6;295;272;1506 Duplex 260 mN;41;;;;;;;;;;;;;;;;;;;;;;;;32,5;;0,058;15,8;2,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;18,15;0;18,153061;0;0;18,15;15,8;0;15,8;3,3;0;0,5;3,8;19,6;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;500;Easy Opening;;TR/m F BX;8200-700-01;;196,6;295;310;1400 Bleached 260 mN;41;;;;;;;;;;;;;;;;;;;;;;;;29,2;;0,058;18;2,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;20,36;0;20,356947;0;0;20,36;17,2;0;17,2;3,3;0;0,6;3,9;21,1;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;500;TwistCap;;TR/m F DX;8276-700-76;;196,6;295;272;1506 Duplex 260 mN;41;;;;;;;;;;;;;;;;;;;;;3,1;;;27,7;;0,058;15,8;2,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;18,15;0;18,153061;0;3,1;21,25;15,8;6,5;22,3;3,3;4;0,5;7,8;30,2;;18;0;18;0;3;21;16;7;22;8;30;;TR;TR_1000_base;TR_500_base;TR_TwistCap;TR_final_TwistCap_500
Tetra Rex;Base;500;TwistCap;;TR/m FP Pr TX;8618-700-76;;196,6;295;264;Premium Triplex 260 mN;41;;;;;;;;;;;;;;;;;;;;;3,1;;;6,7;;0,058;15,3;2,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;17,69;0;17,689085;0;3,1;20,79;15,5;6,5;22;3,3;4;0,5;7,8;29,8;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;500;TwistCap;;TR/m O Pr TX;8666-700-76;;196,6;295;264;Premium Triplex 260 mN;41;;;;;;;;;;;;;;;;;;;;;3,1;;;5,3;;0,058;15,3;2,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;17,69;0;17,689085;0;3,1;20,79;15,5;6,5;22;3,3;4;0,5;7,8;29,8;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;500;TwistCap Barrier;;TR/m F DX;8276-700-76;;196,6;295;272;1506 Duplex 260 mN;41;;;;;;;;;;;;;;;;;;;;;3,46;;;27,7;;0,058;15,8;2,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;18,15;0;18,153061;0;3,46;21,61;15,8;7,3;23,1;3,3;4,5;0,5;8,3;31,4;;18;0;18;0;3;21;16;7;23;8;31;;TR;TR_1000_base;TR_500_base;TR_TwistCap_barrier;TR_final_TwistCap_500
Tetra Rex;Base;500;TwistCap Barrier;;TR/m FP Pr TX;8618-700-76;;196,6;295;264;Premium Triplex 260 mN;41;;;;;;;;;;;;;;;;;;;;;3,46;;;6,7;;0,058;15,3;2,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;17,69;0;17,689085;0;3,46;21,15;15,5;7,3;22,8;3,3;4,5;0,5;8,3;31,1;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;500;TwistCap Barrier;;TR/m O Pr TX;8666-700-76;;196,6;295;264;Premium Triplex 260 mN;41;;;;;;;;;;;;;;;;;;;;;3,46;;;5,3;;0,058;15,3;2,38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;17,69;0;17,689085;0;3,46;21,15;15,5;7,3;22,8;3,3;4,5;0,5;8,3;31,1;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;600;Easy Opening;;TR/m O BX-H;8241-730-17;;216,3;295;313;1405 Bleached 360 mN;41;;;;;;;;;;;;;;;;;;;;;;;;95,3;;0,064;20;2,62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;22,59;0;22,588209;0;0;22,59;19,1;0;19,1;3,6;0;0,6;4,3;23,3;;23;0;23;0;0;23;19;0;19;4;23;;TR;TR_1000_base;TR_600_base;TR_Easy_Opening;TR_final_easyopening_600
Tetra Rex;Base;600;TwistCap;;;;;216,3;295;321;;41;;;;;;;;;;;;;;;;;;;;;3,1;;;1;;0,064;20,5;2,62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;23,1;0;23,098677;0;3,1;26,2;19,4;6,5;26;3,6;4;0,6;8,3;34,3;;23;0;23;0;3;26;19;7;26;8;34;;TR;TR_1000_base;TR_600_base;TR_TwistCap;TR_final_TwistCap_600
Tetra Rex;Base;600;TwistCap Barrier;;;;;216,3;295;321;;41;;;;;;;;;;;;;;;;;;;;;3,46;;;1;;0,064;20,5;2,62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;23,1;0;23,098677;0;3,46;26,56;19,4;7,3;26,7;3,6;4,5;0,6;8,8;35,5;;23;0;23;0;3;27;19;7;27;9;35;;TR;TR_1000_base;TR_600_base;TR_TwistCap_barrier;TR_final_TwistCap_600
Tetra Rex;Base;750;Easy Opening;;TR/m O Pr TX ESL;8674-760-15;;247;295;304;Premium Triplex;60;;;;;;;;;;;;;;;;;;;;;;;;35,7;;0,073;22,2;4,37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;26,52;0;26,52286;0;0;26,52;24,5;0;24,5;4,2;0;0,7;4,9;29,4;;26;0;26;0;0;26;24;0;24;5;29;;TR;TR_1000_base;TR_750_base;TR_Easy_Opening;TR_final_easyopening_750
Tetra Rex;Base;750;Easy Opening;;TR/m O Pr TX;8666-760-02;;247;295;315;1149 Premium Triplex 435 mN (CLC/A Triplex);41;;;;;;;;;;;;;;;;;;;;;;;;9,2;;0,073;23;2,99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;25,94;0;25,93994;0;0;25,94;21,9;0;21,9;4,2;0;0,7;4,9;26,8;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;750;TwistCap;;TR/pb OL Pr.TX-H EVO;8592-760-76;;247;295;315;1149 Premium Triplex 435 mN (CLC/A Triplex);62;;;;5;;;;;;;;;;;;;;;;;3,1;;;1,2;;0,073;23;4,52;0;0;0;0,364325;0;0;0;0;0;0;0;0;0;0;0;0;;27,83;0;27,83443;0;3,1;30,93;29,7;6,5;36,2;4,2;4;0,7;8,9;45,1;;28;0;28;0;3;31;30;7;36;9;45;;TR;TR_1000_base;TR_750_base;TR_TwistCap;TR_final_TwistCap_750
Tetra Rex;Base;750;TwistCap Barrier;;TR/pb OL Pr.TX-H EVO;8592-760-76;;247;295;315;1149 Premium Triplex 435 mN (CLC/A Triplex);62;;;;5;;;;;;;;;;;;;;;;;3,46;;;1,2;;0,073;23;4,52;0;0;0;0,364325;0;0;0;0;0;0;0;0;0;0;0;0;;27,83;0;27,83443;0;3,46;31,29;29,7;7,3;37;4,2;4,5;0,7;9,4;46,4;;28;0;28;0;3;31;30;7;37;9;46;;TR;TR_1000_base;TR_750_base;TR_TwistCap_barrier;TR_final_TwistCap_750
Tetra Rex;Base;757;Easy Opening;;GT/m F BX;8289-770-02;;252,02;295,91;313;Bleached 360 mN;41;;;;;;;;;;;;;;;;;;;;;;;;3,9;;0,075;23,3;3,06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;26,4;0;26,39963432;0;0;26,4;22,3;0;22,3;4,3;0;0,7;5;27,3;;26;0;26;0;0;26;22;0;22;5;27;;TR;TR_1000_base;TR_750_base;TR_Easy_opening;TR_final_easyopening_750
Tetra Rex;Base;946 ml/2 US pints;Easy Opening;;GT/j F BX;8288-800-02;;288,55;295,91;313;1405 Bleached 360 mN;49;;;;;;;;;;;;;;;;;;;;;;;;66,1;;0,085;26,7;4,18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;30,91;0;30,90930864;0;0;30,91;27,1;0;27,1;4,9;0;0,8;5,7;32,8;;32;0;32;0;0;32;28;0;28;6;33;;TR;TR_1000_base;TR_946_base;TR_Easy_Opening;TR_final_easyopening_946
Tetra Rex;Base;946 ml/2 US pints;Easy Opening;;TR/m F BX-H ESL Skiv;8581-800-15;;286;295;350;;49;;;;;;;;;;;;;;;;;;;;;;;;40,3;;0,084;29,5;4,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;33,66;0;33,66363;0;0;33,66;28,8;0;28,8;4,8;0;0,9;5,7;34,6;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;946 ml/2 US pints;Easy Opening;;TR/j F BX;8201-800-15;;286;295;313;1402 Bleached 360 mN;49;;;;;;;;;;;;;;;;;;;;;;;;39,8;;0,084;26,4;4,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;30,54;0;30,54194;0;0;30,54;26,8;0;26,8;4,8;0;0,8;5,6;32,4;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;946 ml/2 US pints;Easy Opening;;TR/m F BX-H ESL;8697-800-15;;286;295;350;;49;;;;;;;;;;;;;;;;;;;;;;;;32,8;;0,084;29,5;4,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;33,66;0;33,66363;0;0;33,66;28,8;0;28,8;4,8;0;0,9;5,7;34,6;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;946 ml/2 US pints;Easy Opening;;GT/m F BX-H ESL Skiv;8577-800-10;;288,55;295,91;343;1401 Bleached 435 mN;60;;;;;;;;;;;;;;;;;;;;;;;;22,9;;0,085;29,3;5,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;34,41;0;34,41008669;0;0;34,41;30,9;0;30,9;4,9;0;0,9;5,8;36,7;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;946 ml/2 US pints;Easy Opening;;TR/m F BX;8200-800-15;;286;295;313;1405 Bleached 360 mN;41;;;;;;;;;;;;;;;;;;;;;;;;22,8;;0,084;26,4;3,46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;29,87;0;29,86698;0;0;29,87;25,2;0;25,2;4,8;0;0,8;5,6;30,9;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;946 ml/2 US pints;TwistCap;;TR/m F BX-H ESL Skiv;8581-800-66;;286;295;350;;49;;;;;;;;;;;;;;;;;;;;;3,1;;;17,6;;0,084;29,5;4,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;33,66;0;33,66363;0;3,1;36,76;28,8;6,5;35,4;4,8;4;0,9;9,8;45,1;;33;0;33;0;3;36;31;7;37;10;47;;TR;TR_1000_base;TR_946_base;TR_TwistCap;TR_final_TwistCap_946
Tetra Rex;Base;946 ml/2 US pints;TwistCap;;GT/m FP BX-H ESL;8578-800-31;;288,55;295,91;343;1401 Bleached 435 mN;60;;;;;;;;;;;;;;;;;;;;;3,1;;;13,2;;0,085;29,3;5,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;34,41;0;34,41008669;0;3,1;37,51;30,9;6,5;37,4;4,9;4;0,9;9,8;47,3;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;946 ml/2 US pints;TwistCap;;TR/pb O BX PAREX;8649-800-66;;286;295;313;1405 Bleached 360 mN;51;;6;;;;;;;;;;;;;;;;;;;3,1;;;12,6;;0,084;26,4;4,3;0;0,51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;31,22;0;31,2169;0;3,1;34,32;32,1;6,5;38,7;4,8;4;0,8;9,7;48,3;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;946 ml/2 US pints;TwistCap;;GT/pb O BX PAREX;8665-800-31;;288,55;295,91;313;Bleached 350 mN;51;;6;;;;;;;;;;;;;;;;;;;3,1;;;10,7;;0,085;26,7;4,35;0;0,51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;31,59;0;31,59238729;0;3,1;34,69;32,5;6,5;39;4,9;4;0,8;9,7;48,8;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;946 ml/2 US pints;TwistCap Barrier;;TR/m F BX-H ESL Skiv;8581-800-66;;286;295;350;;49;;;;;;;;;;;;;;;;;;;;;3,46;;;17,6;;0,084;29,5;4,13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;33,66;0;33,66363;0;3,46;37,12;28,8;7,3;36,1;4,8;4,5;0,9;10,2;46,4;;33;0;33;0;3;36;31;7;38;10;48;;TR;TR_1000_base;TR_946_base;TR_TwistCap_barrier;TR_final_TwistCap_946
Tetra Rex;Base;946 ml/2 US pints;TwistCap Barrier;;GT/m FP BX-H ESL;8578-800-31;;288,55;295,91;343;1401 Bleached 435 mN;60;;;;;;;;;;;;;;;;;;;;;3,46;;;13,2;;0,085;29,3;5,12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;34,41;0;34,41008669;0;3,46;37,87;30,9;7,3;38,2;4,9;4,5;0,9;10,3;48,5;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;946 ml/2 US pints;TwistCap Barrier;;TR/pb O BX PAREX;8649-800-66;;286;295;313;1405 Bleached 360 mN;51;;6;;;;;;;;;;;;;;;;;;;3,46;;;12,6;;0,084;26,4;4,3;0;0,51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;31,22;0;31,2169;0;3,46;34,68;32,1;7,3;39,4;4,8;4,5;0,8;10,1;49,5;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;946 ml/2 US pints;TwistCap Barrier;;GT/pb O BX PAREX;8665-800-31;;288,55;295,91;313;Bleached 350 mN;51;;6;;;;;;;;;;;;;;;;;;;3,46;;;10,7;;0,085;26,7;4,35;0;0,51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;31,59;0;31,59238729;0;3,46;35,05;32,5;7,3;39,8;4,9;4,5;0,8;10,2;50;;;;;;;;;;;;;;;;;;
Tetra Rex;Base;1000;Easy Opening;;TR/m O BX;8206-810-87;;295,1;295;313;1405 Bleached 350 mN;41;;;;;;;;;;;;;;;;;;;;;;;;520;;0,087;27,2;3,57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;30,82;0;30,817293;0;0;30,82;26;0;26;5;0;0,8;5,8;31,9;;30;0;30;0;0;30;26;0;26;6;32;;TR;TR_1000_base;TR_1000_base;TR_Easy_Opening;TR_final_easyopening_1000
